project_name,gen_tech,balancing_area,full_load_heat_rate,connect_cost_per_mw,scheduled_outage_rate,forced_outage_rate,capacity_limit_mw,capacity_mw,dbid,being_built,fuel_code,fuel_oil,load_zone,variables,capacity_factor,start_year,fixed_o_m,variable_o_m,overnight_cost,real_name
medica_sur,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,1.02,0.93,638.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.911764706,2015.0,28000.0,6.63,3150526.0,medica_sur
mega_empack_planta_ii,internal_combustion_diesel,00-autoabasto,9.70277118,0.0,0.1123,0.074,2.0,1.83,639.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.915,2015.0,28000.0,6.63,3150526.0,mega_empack_planta_ii
micase,gas_turbine_natural_gas,00-autoabasto,8.624685497,0.0,0.0922,0.055,10.69,10.42,640.0,operational,g_central,natural_gas,00-autoabasto_local,3.19,0.97474275,2015.0,7634.45,3.432,622320.0,micase
minas_de_oro_nacional,internal_combustion_diesel,00-autoabasto,9.523090232,0.0,0.1123,0.074,18.65,17.06,641.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914745308,2015.0,28000.0,6.63,3150526.0,minas_de_oro_nacional
minas_santa_maria_de_moris,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.73,2.5,642.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915750916,2015.0,28000.0,6.63,3150526.0,minas_santa_maria_de_moris
minera_bismark,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,3.2,2.93,643.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915625,2015.0,28000.0,6.63,3150526.0,minera_bismark
minera_la_encantada,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,13.2,12.08,644.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915151515,2015.0,28000.0,6.63,3150526.0,minera_la_encantada
minera_roble,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,1.5,1.37,645.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.913333333,2015.0,28000.0,6.63,3150526.0,minera_roble
minera_y_metalurgica_del_boleo,internal_combustion_fuel_oil,00-autoabasto,7.905961706,0.0,0.1123,0.074,30.85,28.23,646.0,operational,c_n_vizc,fuel_oil,00-autoabasto_local,3.16,0.915072934,2015.0,53203.8,6.63,3167700.0,minera_y_metalurgica_del_boleo
molymex,internal_combustion_diesel,00-autoabasto,9.163728341,0.0,0.1123,0.074,2.0,1.83,647.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915,2015.0,28000.0,6.63,3150526.0,molymex
monclova_pirineos_gas,internal_combustion_natural_gas,00-autoabasto,8.624685497,0.0,0.1123,0.074,2.4,2.2,648.0,operational,g_ahnrr,natural_gas,00-autoabasto_local,3.16,0.916666667,2015.0,44702.0,6.63,3182481.0,monclova_pirineos_gas
nemak,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,7.0,6.41,649.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915714286,2015.0,28000.0,6.63,3150526.0,nemak
nestle_mexico_edomex,internal_combustion_natural_gas,00-autoabasto,24.25692796,0.0,0.1123,0.074,2.453,2.24,650.0,operational,g,natural_gas,00-autoabasto_local,3.16,0.91316755,2015.0,44702.0,6.63,3182481.0,nestle_mexico_edomex
nestle_mexico_queretaro,internal_combustion_diesel,00-autoabasto,8.44500455,0.0,0.1123,0.074,1.825,1.67,651.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915068493,2015.0,28000.0,6.63,3150526.0,nestle_mexico_queretaro
nestle_mexico_planta_coatepe,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.0,1.83,652.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915,2015.0,28000.0,6.63,3150526.0,nestle_mexico_planta_coatepe
no_sabe_fallar,internal_combustion_diesel,00-autoabasto,17.60873289,0.0,0.1123,0.074,1.5,1.37,653.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.913333333,2015.0,28000.0,6.63,3150526.0,no_sabe_fallar
novatec_pagani,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.0,1.83,654.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915,2015.0,28000.0,6.63,3150526.0,novatec_pagani
nusantara_de_mexico_mina_san,internal_combustion_diesel,00-autoabasto,11.67926161,0.0,0.1123,0.074,12.1,11.07,655.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914876033,2015.0,28000.0,6.63,3150526.0,nusantara_de_mexico_mina_san
omya_mexico,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,6.0,5.49,656.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915,2015.0,28000.0,6.63,3150526.0,omya_mexico
operaciones_turisticas_integrales_de_mexico,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.26,2.07,657.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915929204,2015.0,28000.0,6.63,3150526.0,operaciones_turisticas_integrales_de_mexico
operadora_del_noroeste_del_valle_de_mexico_s,internal_combustion_diesel,00-autoabasto,12.03862351,0.0,0.1123,0.074,7.435,6.8,658.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914593141,2015.0,28000.0,6.63,3150526.0,operadora_del_noroeste_del_valle_de_mexico_s
panasonic_de_mexico,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,3.2,2.93,659.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915625,2015.0,28000.0,6.63,3150526.0,panasonic_de_mexico
energia_ep,hydroelectric,02-oriental,0.0,0.0,0.03,0.01,0.412,0.3165396,660.0,operational,,,34-puebla,0.0,0.7683,2015.0,24967.8,0.0,1910425.0,energia_ep
papeles_ultra,thermal_fuel_oil,00-autoabasto,8.624685497,0.0,0.1144,0.071,10.0,9.37,661.0,operational,c_n_tula,fuel_oil,00-autoabasto_local,3.94,0.937,2015.0,32104.6,2.688,1728420.0,papeles_ultra
papeles_y_conversiones_de_mexico,cogen_natural_gas,00-autoabasto,8.624685497,0.0,0.0922,0.055,5.2,5.07,662.0,operational,g_ahnrr,natural_gas,00-autoabasto_local,3.19,0.975,2015.0,17427.4,3.08,1009728.5,papeles_y_conversiones_de_mexico
pemex-exploracion_y_produccion_estacion_de_co,internal_combustion_natural_gas,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.0,1.83,663.0,operational,g_slorp,natural_gas,00-autoabasto_local,3.16,0.915,2015.0,44702.0,6.63,3182481.0,pemex-exploracion_y_produccion_estacion_de_co
pemex-exploracion_y_produccion_akal-b,gas_turbine_natural_gas,00-autoabasto,14.64399725,0.0,0.0922,0.055,23.3,22.72,664.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975107296,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_akal-b
pemex-exploracion_y_produccion_akal-c,gas_turbine_natural_gas,00-autoabasto,13.47607109,0.0,0.0922,0.055,27.771,27.08,665.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975117929,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_akal-c
pemex-exploracion_y_produccion_akal-g,gas_turbine_natural_gas,00-autoabasto,15.27288057,0.0,0.0922,0.055,10.5,10.24,666.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975238095,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_akal-g
pemex-exploracion_y_produccion_akal-l,gas_turbine_natural_gas,00-autoabasto,15.1830401,0.0,0.0922,0.055,24.73,24.11,667.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.974929236,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_akal-l
pemex-exploracion_y_produccion_akal-n,gas_turbine_natural_gas,00-autoabasto,22.90932085,0.0,0.0922,0.055,5.66,5.52,668.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975265018,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_akal-n
pemex-exploracion_y_produccion_atasta,gas_turbine_natural_gas,00-autoabasto,27.13182313,0.0,0.0922,0.055,8.1,7.9,669.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975308642,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_atasta
pemex-exploracion_y_produccion_barco_de_proc,gas_turbine_natural_gas,00-autoabasto,14.10495441,0.0,0.0922,0.055,62.0,61.26,670.0,operational,g_lerma,natural_gas,00-autoabasto_local,4.19,0.988064516,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_barco_de_proc
pemex-exploracion_y_produccion_centro_operat,internal_combustion_diesel,00-autoabasto,13.47607109,0.0,0.1123,0.074,5.5,5.03,671.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.914545455,2015.0,28000.0,6.63,3150526.0,pemex-exploracion_y_produccion_centro_operat
pemex-exploracion_y_produccion_comp_mari_akal-j,gas_turbine_natural_gas,00-autoabasto,14.55415678,0.0,0.0922,0.055,16.93,16.51,672.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975191967,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_comp_mari_akal-j
pemex-exploracion_y_produccion_comp_mari_nohoch-a,gas_turbine_natural_gas,00-autoabasto,14.37447583,0.0,0.0922,0.055,13.97,13.62,673.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.974946314,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_comp_mari_nohoch-a
pemex-exploracion_y_produccion_complejo_mari,gas_turbine_natural_gas,00-autoabasto,13.29639014,0.0,0.0922,0.055,7.12,6.94,674.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.974719101,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_complejo_mari
pemex-exploracion_y_produccion_complejo_mari_1,gas_turbine_natural_gas,00-autoabasto,27.9403874,0.0,0.0922,0.055,35.75,34.86,675.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975104895,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_complejo_mari_1
pemex-exploracion_y_produccion_complejo_mari_5,gas_turbine_natural_gas,00-autoabasto,16.35096625,0.0,0.0922,0.055,9.174,8.94,676.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.974493133,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_complejo_mari_5
pemex-exploracion_y_produccion_complejo_mari_8,gas_turbine_natural_gas,00-autoabasto,10.42149497,0.0,0.0922,0.055,14.52,14.16,677.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975206612,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_complejo_mari_8
pemex-exploracion_y_produccion_complejo_mari_ku-a,gas_turbine_natural_gas,00-autoabasto,9.70277118,0.0,0.0922,0.055,10.185,9.93,678.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.974963181,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_complejo_mari_ku-a
pemex-exploracion_y_produccion_complejo_mari_ku-h,gas_turbine_diesel,00-autoabasto,22.54995895,0.0,0.0922,0.055,14.85,14.48,679.0,operational,d_naciona,diesel,00-autoabasto_local,3.19,0.975084175,2015.0,20058.0,3.432,1085000.0,pemex-exploracion_y_produccion_complejo_mari_ku-h
pemex-exploracion_y_produccion_complejo_mari_rebo,gas_turbine_natural_gas,00-autoabasto,16.44080673,0.0,0.0922,0.055,4.65,4.53,680.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.974193548,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_complejo_mari_rebo
pemex-exploracion_y_produccion_ku-m,gas_turbine_natural_gas,00-autoabasto,17.69857336,0.0,0.0922,0.055,14.85,14.48,681.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975084175,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_ku-m
pemex-exploracion_y_produccion_ku-s,gas_turbine_natural_gas,00-autoabasto,13.1167092,0.0,0.0922,0.055,14.3,13.94,682.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.974825175,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_ku-s
pemex-exploracion_y_produccion_planta_electr,gas_turbine_natural_gas,00-autoabasto,23.98740654,0.0,0.0922,0.055,42.0,40.95,683.0,operational,g_2boca,natural_gas,00-autoabasto_local,3.19,0.975,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_planta_electr
pemex-exploracion_y_produccion_plataforma_akal-c,gas_turbine_natural_gas,00-autoabasto,28.38958977,0.0,0.0922,0.055,12.84,12.52,684.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975077882,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_plataforma_akal-c
pemex-exploracion_y_produccion_plataforma_de,gas_turbine_natural_gas,00-autoabasto,20.03442569,0.0,0.0922,0.055,100.36,99.16,685.0,operational,g_lerma,natural_gas,00-autoabasto_local,4.19,0.988043045,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_plataforma_de
pemex-exploracion_y_produccion_plataforma_eco-1,internal_combustion_diesel,00-autoabasto,13.92527346,0.0,0.1123,0.074,0.81,0.74,686.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.913580247,2015.0,28000.0,6.63,3150526.0,pemex-exploracion_y_produccion_plataforma_eco-1
pemex-exploracion_y_produccion_plataforma_ha,internal_combustion_diesel,00-autoabasto,9.972292603,0.0,0.1123,0.074,4.5,4.12,687.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.915555556,2015.0,28000.0,6.63,3150526.0,pemex-exploracion_y_produccion_plataforma_ha
pemex-exploracion_y_produccion_plataforma_ma,internal_combustion_diesel,00-autoabasto,15.54240199,0.0,0.1123,0.074,0.825,0.75,688.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.909090909,2015.0,28000.0,6.63,3150526.0,pemex-exploracion_y_produccion_plataforma_ma
pemex-exploracion_y_produccion_sistema_de_bo,gas_turbine_natural_gas,00-autoabasto,14.37447583,0.0,0.0922,0.055,16.736,16.32,689.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975143403,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_sistema_de_bo
pemex-exploracion_y_produccion_terminal_mari,gas_turbine_natural_gas,00-autoabasto,16.08144483,0.0,0.0922,0.055,96.42,95.26,690.0,operational,g_2boca,natural_gas,00-autoabasto_local,4.19,0.987969301,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_terminal_mari
pemex-exploracion_y_produccion_zaap-c,gas_turbine_natural_gas,00-autoabasto,15.27288057,0.0,0.0922,0.055,13.6,13.26,691.0,operational,g_lerma,natural_gas,00-autoabasto_local,3.19,0.975,2015.0,7634.45,3.432,622320.0,pemex-exploracion_y_produccion_zaap-c
pemex-exploracion_y_produccion_plat_akal-c_inyec,internal_combustion_diesel,00-autoabasto,21.29219233,0.0,0.1123,0.074,1.05,0.96,692.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.914285714,2015.0,28000.0,6.63,3150526.0,pemex-exploracion_y_produccion_plat_akal-c_inyec
pemex-gas_y_petroquimica_basica_centro_proce,gas_turbine_natural_gas,00-autoabasto,29.91687782,0.0,0.0922,0.055,49.69,48.45,693.0,operational,gn_tuxp,natural_gas,00-autoabasto_local,3.19,0.975045281,2015.0,7634.45,3.432,622320.0,pemex-gas_y_petroquimica_basica_centro_proce
pemex-petroquimica_complejo_petroquimico_can,combined_cycle_natural_gas,00-autoabasto,11.85894256,0.0,0.0696,0.077,163.5,158.43,694.0,operational,gn_tuxp,natural_gas,00-autoabasto_local,4.43,0.968990826,2015.0,16024.8,3.05,910280.0,pemex-petroquimica_complejo_petroquimico_can
pemex-petroquimica_terminal_refrigerada_paja,gas_turbine_natural_gas,00-autoabasto,29.19815402,0.0,0.0922,0.055,14.0,13.65,695.0,operational,gn_tuxp,natural_gas,00-autoabasto_local,3.19,0.975,2015.0,7634.45,3.432,622320.0,pemex-petroquimica_terminal_refrigerada_paja
plastibolsa,internal_combustion_diesel,00-autoabasto,10.06213308,0.0,0.1123,0.074,1.6,1.46,696.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.9125,2015.0,28000.0,6.63,3150526.0,plastibolsa
plasticos_irisagua,internal_combustion_diesel,00-autoabasto,8.984047394,0.0,0.1123,0.074,3.65,3.34,697.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915068493,2015.0,28000.0,6.63,3150526.0,plasticos_irisagua
plasticos_y_materias_primas,internal_combustion_diesel,00-autoabasto,9.882452129,0.0,0.1123,0.074,4.5,4.12,698.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915555556,2015.0,28000.0,6.63,3150526.0,plasticos_y_materias_primas
pollo_de_queretaro,internal_combustion_diesel,00-autoabasto,9.972292603,0.0,0.1123,0.074,1.51,1.38,699.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.913907285,2015.0,28000.0,6.63,3150526.0,pollo_de_queretaro
porcelanite_lamosa_planta_po,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,9.95,9.1,700.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914572864,2015.0,28000.0,6.63,3150526.0,porcelanite_lamosa_planta_po
porcelanite_lamosa_plantapavillion,internal_combustion_diesel,00-autoabasto,14.46431631,0.0,0.1123,0.074,3.75,3.43,701.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914666667,2015.0,28000.0,6.63,3150526.0,porcelanite_lamosa_plantapavillion
posadas_de_latinoamerica_pla,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,0.809,0.74,702.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.914709518,2015.0,28000.0,6.63,3150526.0,posadas_de_latinoamerica_pla
praxair_mexico,gas_turbine_natural_gas,00-autoabasto,17.78841384,0.0,0.0922,0.055,15.8,15.41,703.0,operational,g_2boca,natural_gas,00-autoabasto_local,3.19,0.975316456,2015.0,7634.45,3.432,622320.0,praxair_mexico
printpack_packaging_de_mexico,internal_combustion_diesel,00-autoabasto,19.67506379,0.0,0.1123,0.074,2.0,1.83,704.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915,2015.0,28000.0,6.63,3150526.0,printpack_packaging_de_mexico
productos_alimenticios_la_moderna,cogen_natural_gas,00-autoabasto,9.792611655,0.0,0.1123,0.074,3.768,3.45,705.0,operational,g_petsal,natural_gas,00-autoabasto_local,3.16,0.915605096,2015.0,17427.4,3.08,1009728.5,productos_alimenticios_la_moderna
productos_roche_planta_toluc,internal_combustion_natural_gas,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.055,1.88,706.0,operational,g,natural_gas,00-autoabasto_local,3.16,0.914841849,2015.0,44702.0,6.63,3182481.0,productos_roche_planta_toluc
productos_urologos_de_mexico,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,3.0,2.75,707.0,operational,d_bcn,diesel,00-autoabasto_local,3.16,0.916666667,2015.0,28000.0,6.63,3150526.0,productos_urologos_de_mexico
promotores_inmobiliarios_el_caracol,internal_combustion_diesel,00-autoabasto,31.44416588,0.0,0.1123,0.074,0.65,0.59,708.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.907692308,2015.0,28000.0,6.63,3150526.0,promotores_inmobiliarios_el_caracol
proteina_animal,internal_combustion_diesel,00-autoabasto,9.523090232,0.0,0.1123,0.074,4.455,4.08,709.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915824916,2015.0,28000.0,6.63,3150526.0,proteina_animal
prup,internal_combustion_natural_gas,00-autoabasto,9.163728341,0.0,0.1123,0.074,5.216,4.77,710.0,operational,g,natural_gas,00-autoabasto_local,3.16,0.914493865,2015.0,44702.0,6.63,3182481.0,prup
qualtia_alimentos_operaciones,internal_combustion_natural_gas,00-autoabasto,10.87069734,0.0,0.1123,0.074,5.325,4.87,711.0,operational,g,natural_gas,00-autoabasto_local,3.16,0.914553991,2015.0,44702.0,6.63,3182481.0,qualtia_alimentos_operaciones
rafypak,internal_combustion_diesel,00-autoabasto,9.253568815,0.0,0.1123,0.074,2.05,1.88,712.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.917073171,2015.0,28000.0,6.63,3150526.0,rafypak
renova_atlatec,bioenergy_natural_gas,00-autoabasto,9.253568815,0.0,0.1123,0.074,11.408,10.44,713.0,operational,g_sauzqro,natural_gas,00-autoabasto_local,3.16,0.915147265,2015.0,35558.7,4.37,2359223.0,renova_atlatec
representaciones_e_investigaciones_medicas,gas_turbine_natural_gas,00-autoabasto,8.624685497,0.0,0.0922,0.055,1.0,0.98,714.0,operational,g_petsal,natural_gas,00-autoabasto_local,3.19,0.98,2015.0,7634.45,3.432,622320.0,representaciones_e_investigaciones_medicas
residuos_industriales_multiquim,internal_combustion_diesel,00-autoabasto,26.77246123,0.0,0.1123,0.074,1.56,1.43,715.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.916666667,2015.0,28000.0,6.63,3150526.0,residuos_industriales_multiquim
rivera_mayan,internal_combustion_diesel,00-autoabasto,20.93283043,0.0,0.1123,0.074,4.0,3.66,716.0,operational,d_penins,diesel,00-autoabasto_local,3.16,0.915,2015.0,28000.0,6.63,3150526.0,rivera_mayan
royal_porto,internal_combustion_natural_gas,00-autoabasto,21.92107564,0.0,0.1123,0.074,1.0,0.92,717.0,operational,g_penin,natural_gas,00-autoabasto_local,3.16,0.92,2015.0,44702.0,6.63,3182481.0,royal_porto
sabritas_planta_orizab,internal_combustion_diesel,00-autoabasto,11.85894256,0.0,0.1123,0.074,2.98,2.73,718.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.916107383,2015.0,28000.0,6.63,3150526.0,sabritas_planta_orizab
saint_gobain_vetrotex_america,internal_combustion_diesel,00-autoabasto,10.78085687,0.0,0.1123,0.074,3.5,3.2,719.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914285714,2015.0,28000.0,6.63,3150526.0,saint_gobain_vetrotex_america
sales_del_istmo_ixhuatlan,internal_combustion_diesel,00-autoabasto,14.55415678,0.0,0.1123,0.074,0.75,0.69,720.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.92,2015.0,28000.0,6.63,3150526.0,sales_del_istmo_ixhuatlan
sanchez_y_martin,internal_combustion_diesel,00-autoabasto,9.612930706,0.0,0.1123,0.074,1.825,1.67,721.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915068493,2015.0,28000.0,6.63,3150526.0,sanchez_y_martin
sasa_del_pacifico,internal_combustion_diesel,00-autoabasto,9.073887868,0.0,0.1123,0.074,1.35,1.24,722.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.918518519,2015.0,28000.0,6.63,3150526.0,sasa_del_pacifico
schering_plough,internal_combustion_diesel,00-autoabasto,7.54659981,0.0,0.1123,0.074,6.096,5.58,723.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.915354331,2015.0,28000.0,6.63,3150526.0,schering_plough
secretaria_de_seguridad_publica_a_traves_del,internal_combustion_diesel,00-autoabasto,12.03862351,0.0,0.1123,0.074,3.05,2.79,724.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.914754098,2015.0,28000.0,6.63,3150526.0,secretaria_de_seguridad_publica_a_traves_del
sekisui_s-lec_mexico,internal_combustion_diesel,00-autoabasto,10.42149497,0.0,0.1123,0.074,0.76,0.7,725.0,operational,d_naciona,diesel,00-autoabasto_local,3.16,0.921052632,2015.0,28000.0,6.63,3150526.0,sekisui_s-lec_mexico
servicios_de_agua_y_drenaje_de_monterrey_dulcesnom,bioenergy_natural_gas,00-autoabasto,9.253568815,0.0,0.1123,0.074,9.2,8.42,726.0,operational,g_ahnrr,natural_gas,00-autoabasto_local,3.16,0.915217391,2015.0,35558.7,4.37,2359223.0,servicios_de_agua_y_drenaje_de_monterrey_dulcesnom
